NU_INSCRICAO,NU_NOTA_MT
9cb5797ed8f7ede425ba307f769774b42460774c,463.3817930854829
ac75c3f733f769455017ffdcf9b4ef75af3f853b,423.12487783248855
8c408798149631973f52a14f363b604349f3425d,599.3430675846982
b04c28955fd0f07bf69fc01d69aed8d166814b31,427.5441137182321
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,454.27176300921826
fa2603e1077c05493a48a74c6365a8d938b9bb58,443.53076681368077
0432abb93e94758393c78d674c53761c8e7547b2,422.7843502769179
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,539.2465453955008
40e4c903604e672a031abf55a0e9d0be2499e19d,527.6222140502354
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,580.4629177518564
ae275ec587fa99cbc535a14b099e9a53418ad6f5,596.7509605462772
a40bcb038126e8fcc18613587d349c451b17495e,621.8909921342824
9b19bbaedd6ecaef988bef930c5793119b19dc00,427.3625953857512
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,418.05789322081364
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,489.4956108232535
46ef075a91ce3096159d24ef137e502955a2e92a,443.83620520716863
0fd2ebb2cba41467a2f1f064879e27c14671db11,468.01120154127636
1a4a64788e42e62aebaf976e118e4312f271be20,549.6802691802864
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,493.3782061207397
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,415.5851164018939
d920d310fa85f5d607cddd3f366d1fb4901372da,462.49830915455226
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,498.4687063485278
ba01e15e5a2f24d0dd9b724618655a329ad61213,478.8061674355954
dbeac2f05498472ec708163898309999efef03f2,392.7253230464752
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,545.2640348040422
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,472.5325617735144
825b9a5eb0d8725082051b41e082aed01dc9be7e,380.64389733280433
67d77c90ad21e26bfc94677547f6910b01dc1d32,404.87139191530775
74271d115ce6ed32aa2aa834385200a606c62bce,370.733079735466
6efd349903f7b391b6f920cc76de7b507258a8c9,398.1105550304253
c0934de7b64b1ea909ce77c97580606e18936874,604.2920884480686
f81906feca10f1eeb5153e9f662a06040dc795c9,567.7526804036572
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,425.8244975449591
2ad02e38865830766bb87531dcb154852364eb39,511.15121710690073
f986cc713f62755c8e4e47a388f9775fe2f46b40,447.253249668795
143481c553f2f07d71a7b02d4364cf716eb213c3,514.5184038426952
7c2c0ca131808098924fa3305efe67029c95e527,519.841237901384
862074b9b6dcb5e90476279725b9d0aa991f1e86,382.2011518480902
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,449.28459394968405
cd532929efcd6be773ba62fc83c631a77eb24e94,620.7339090211317
64a70bc39c408304ecb8e572765315a3896ff833,487.9897463426898
5573caf7f47589820461e64565f85c11bf9f122b,449.21422709417254
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,591.289947876301
e7f989fad23aa525007003e7d1382ae56c9947f5,446.2199473958417
44b8f6f734d554fec0da2e60da8d27868798c802,496.2163199812725
34d6082a74330b3f5bc565fc573674afaa03f661,690.6535765059492
d25c087f96c3997d6328b953d4a710d27ef5838a,452.7170307151869
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,483.1535156892845
e447d3f2d58677fd267d7a03f501ef642a1d4e06,399.88415257190206
fbe1950b1a096572f21ea11345473fefcba6c84c,454.58664286088884
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,444.6307451926226
48bb95f95bf1597bd67366fb50610ada3df98863,449.5143388826534
51ae593280f360e68b5400abcbb0d37f1ecade71,683.8417503045029
6058199e6bda1e0af51a1186b65ff76d4fe4035c,538.7501223009981
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,438.9350939054608
31a4df5d818242efa0d50309c9bd5e503d3811fe,433.7096843646085
89c71043264315c4e0eea0f8775363a12dc82061,417.95228583523397
81d76646552b14b85adb5d258e5a135fd7ddb86a,474.1376467202607
c4a3b96cff4393b06246604527f1a558ad8b66b3,565.3182760733757
45eab0d008b4971810ca4b2d7b735916d9991a9a,633.0913904645555
982fd0566d5924b506fe1477fda3513984c4c702,529.7043238160957
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,515.571645833307
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,423.7797642885709
8cadd025151167286941b7d4f113e0335e046bbb,574.2789647790521
6629196865947bb489338e3fa1c9f0e56614ee72,516.8374490438964
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,362.63248437353116
bff7d200b32aa005540af908fb325a46ca9bb742,407.9241861730827
5d42040f9935aff1dabc32c4f5a578148138e1af,395.403902186051
bd01964e27b0e530ca458b382b07493aeb48a2ef,459.73446653349697
6588cdc7aef843b1775104bc38017bb3f808c7bc,438.4380489415023
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,592.3626942477359
1d705b7b461dfd626645d5df319ab733c1c1ca73,462.60762570869997
106b58912414f794e754883865bf6e4cf68adfbc,457.81426437755107
973c923e39db780e329a64c6049dc85d9be17978,412.6221309225007
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,442.2930938541581
7f9879b40a268318e2a969e73156aa9df7a48c13,537.2863594266786
866d7784ed1380003929da44f965aef9339702f9,564.3606559285246
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,494.82184220600686
f66562b958e6349449b87fea0a01fab214f6ec8b,366.43925418662195
beefc7a89a2d9882e5983d80e356f8b7c23994f7,516.6278685242218
82d7709a8445664e93038482fbfee478e8a40273,497.815848473316
e3929d32c498f8e45ae326017cf7c60308880d94,598.3048817008023
9da35674034a0a1373298436fdfb2f1d840a6da2,449.8347496827676
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,410.65890558692774
d426e04457c4fc8b4068a7da6805a7ab8e07224d,455.30267056874163
f5c04dc290d6706af8214800e25be19129dc9f7b,434.7957611873059
cd20ace0b8fb57cecb028764042f1c7851d39507,409.80782864675956
eb5f0ef501357740c2ac626bf1ce233475aa47af,452.2732727791841
383f9cdf1c3d46a2cd312345792cf74f15e4b746,552.6522175087654
fe23ba819708fa369addcf9e6dcc7657cab3a96a,452.54011133934387
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,624.1183352892176
b0e8139fa43e8c764878dcd69f3548d74353d838,485.9367567610174
9284a89fdbdd88fe9877dad42e9984e7e2484e20,498.2907199955846
f4c4cee74ce9ede036564ef9b80aba39c768e126,386.7184368435204
b8fb9eb73a9f599896d49678bdab39e07479b2ba,417.3512138282299
bee771ff249f080561ad1b67c3a0050a3ab89b32,492.5598511711719
809ec35d37a181001a42e6340709505e78a2c577,424.3513955802211
67da0b704f0c6cc6037509ab516aaaf58fd950b0,478.9494711679223
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,423.30590088032335
60290f6053f0e9a625bc9d2f699ca507e8985292,403.58363360355565
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,475.38386566879905
4dff8608a5941c894c2f71aae910da722b5b2b2d,431.3477745655701
67833093fd0fde740199378acf55c33de750736f,468.9533480982061
23c6b7ea47102c0ba28ac805a03304d515494ecd,508.70537343426224
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,431.28135033551746
68b155dada9a40aafaaa7714e063a432dd8275d6,399.4769301296498
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,598.302746680791
04df4468d9913083f7984969a8b2892f210b4193,418.8417713829319
cc2a0d12abf9b0917d668bec85e91fafddac7c45,548.1976365084905
e9b1849607e9d8ab47b7fc39be369805313dda59,379.9399851936905
95a22a438d6ae5aae37830d6a7fc74e75fc981af,479.13241552857
27584421ac81833fb4ccf564a6fcdd4ac2b698be,540.3865413647578
e720fd525ae844a709b93fdb28f7914c48d8160d,525.6248514928378
24fa503c4c1225e71a37fe92b354c626e099cbb6,616.7874435572953
6af857c10637e8e60ee8723080d306cf45181a2f,605.2401125627187
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,431.5766420575767
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,465.179087346899
3a9507cc35b592af5172dd8ebb28cc89827e3f68,432.9480720549889
551f1885fa0f60bb05f612a39cafe53130ac961e,401.9436282216674
cc3750ac71c85cc688659b3eb20dc112738eb623,636.6962462982783
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,453.0925990792747
9c87e30e40e82eba487a7fb0b594eb881db74389,388.46333003386786
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,427.23511010324137
16f6526457cc7d849c2a9829efa0e021c78353f0,516.7916540929107
74b0cbfbe74747c9780b564db3e624d3c19878a2,423.5350908294658
fc67a6d22a9d1beadaf42cd714789d5749800b19,418.5235175511774
d0c7acbad13d292e637f23633da232e29186e20c,470.67725657463586
b921a4ac834cc1109c06e7c1de9439c0daf16e06,530.6980113881918
e31ee5529458da77ca3239ca06f64465e737e454,434.10282635630426
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,455.66820941240775
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,540.2597315666258
05a25962f9f30d8544842ec3d79244e99d11017b,616.3785787390602
458f801c533d802e3655e9bbced52ee22826f197,424.4076341099494
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,436.67544762444226
293ffd1359a352518d31928214161b644128851e,542.5915250029643
95068b8d72613d8b51b22243060dd50a498e4dbf,504.867017897609
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,394.2032998972792
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,469.8001655045651
758e005c28f680380e79d7935f29ce42c3b49dfe,536.0933717354951
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,484.5654838523652
52a23c1eb5ea201859a91a6cb70114032878f7da,382.8735316663114
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,579.3069585372941
ec12ea01cda3dcf0c6271ea7140c656f4774264b,447.00581532548654
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,530.4180564077752
131010225a14ea18fa1748a59efd6413fc0eb338,476.2627553311334
a2b095e8fed2a3edb2a751b5e1e71336757e278d,412.24240111650965
766e70bac5c7e88381749ba3f140e03132b0858e,422.1703932047035
92f75ecf86b6e027c977162cc4297db8d280b2be,488.75659281342973
a3af6be26868494212d438ddc80ba11e55d7261c,533.5503857009185
defb13732108dd8d257e70b84e439d9020576209,509.9957459872369
8120c2970d5087725caa5d3d87fcfb24155d181b,389.7686200674057
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,551.2947322250045
95ced045710caddbab17dd0552eed9f15d76b4b8,554.3703657660919
17cafdecd37633480065ba97838ed940156e0a07,490.9587078261724
5f553236d725160fdbff443604199b293f1f44ce,478.06368825655784
869b7dfefe247dfa859db744c33c2678411dd945,516.7670347947972
c910640a6e6c25b259dfcc4990f2899245e988ca,432.1233799664635
c9210ff822feac437edffb18dda200a8f3ea1a59,498.5517557459493
e18348afecf00cc3d88f3ba48351ce1843f220a0,465.3129635519778
5954217e13179b6043acc782e102668a2612a8e4,456.63591213820825
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,429.97926565435637
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,443.1230265789038
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,437.60836319569853
a7275f430267de859f35ff4b68e4a276e5be7279,441.78746370543496
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,468.890975055354
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,516.8070571185527
812dad3abf68e537e7a5f58627c83daea4375233,465.87073348278767
8b9fea02641babf2396079c6edfed9abb45117bf,466.5418095538518
d8788a6c3e384b392b77f519451fed79c34453a2,644.7244218768953
1e6d53083bfb60a532c211edc06a3b3122eaa340,433.4146856979238
1db27ec90efad017f1e8e8998389d75f98149663,443.0414326009258
ee22b8c134e9178600d57236685e0822b2034601,598.0603184392651
b03c5ebab160571176fd665bad3b559d23d28f4d,580.8435091891411
018c21da2ea1df6cc5d00ce480c48672c234ddb5,551.2330934932315
5a71e57629eb2d9b1281fa0acf78fc410f82233a,407.40414323246705
63add5acaf261ef36ff419c5cf3301d8b1a91b06,415.26293549912054
5b7f5fb34de0f846635830319871e2bdd06857b1,480.1780862996883
e074b29573906c0b39248900a4d73df3a44cb72f,456.71049870793007
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,503.08519136384314
6581d33040854c49896098641bd48cca28d0bfb1,437.25077176745947
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,547.5617595361264
e5129f4e0fead85906b2b0ef48b253420c85060e,412.80680702286077
64a758225c8fee36cfc6a33f8ce52435bee3f22b,550.9238250184419
7866c1a752ede108330f59479ba22bbe27e24959,460.41795857295443
e2d2423c2aa3c3191363bccba383a85740b6003a,465.91324413550444
e26a4055e714830a051bbd4118cb4e10cfe613f9,445.1397382031018
a2a35215a2bacc65b551efa3a17f34c5566ba27b,431.0385210856898
9e53b4840e7a00693adbb1eb46654e76c8309a61,483.3260702094018
4665254e0bacb0ecb8a006903b69fa80b51490d5,476.079433208767
166fb0fa70c428f172f3fcb85eddff4b3ca33545,540.8680076680936
16ba4511e82380eebd8917142d36a7f2ca28afd9,402.35880062586654
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,429.8830391657835
3783d0f562e9914300b98214cbf59c47df628116,431.86068088812294
6259df3d2eb137841e632a56f2f7cca3e3ff4172,476.5229523702662
89b4c8805837e713f9a730c673c222d2fe78bd69,401.94539932398186
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,595.3094661319959
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,408.9960850564106
c90b14063cc4b109019cacd40eba1359439a23a8,444.81340420236023
49412082f17170a1b1a7a0f4811fc3f84cab68d7,423.97968249793
9f8d3b5c8003823b00814d8650478f4a4123310e,531.3939500843032
973f904d79c6d3556de58dd6a26972c4d1f519ac,430.9669782304545
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,509.85726152160714
236ccca2305d258085cfccd31359d025e8c2ef03,463.99317997283987
35c68cb7b68131dd4395dbaaceafc098adb26efe,497.144961350917
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,449.98152299439937
39f3b003b013995457d88d0f976e589375ea381c,566.9531633637187
be2efc5d7aac68e406e259efd6a1383b0535d030,513.4339544984689
05654f1872402567f29cb0dbd2b6a67ca962ba20,415.5152027583532
01ef84ddbd815b848e2791e31d1e1fb530af0800,483.2273672489002
0347f75702f7a58defa7830fd2160be814ee63d7,479.0294949608382
e9f4a7e0f743c19594d064f493acc7da5705cb97,551.046394480777
cbc361742d9f5471b72c408c86a163a3a0babdde,448.2477410535748
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,427.6691949229647
b935e46f14ef9cabe4855d768f80a882afc5bbf3,525.3254469097285
dd89be9611dd1e70f883c325c3de4bfd4beddd54,594.591041167493
7a6f4434324d90047db1434d2218b125200749d1,568.7816807694978
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,528.6047968446089
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,631.9901936776721
53758d4e489f33ad1709258781c0db4fab9b5803,485.3959986510248
4d1782421e1635415765058a400cbf70e2efc504,505.1333929791929
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,485.5766549860132
09985e3d85e82b3a084a6854d96f6eaaab8d8273,458.6717698281528
52e6e0e10f90361c2ff44016e514330a60be586e,420.46076081154763
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,494.1572528235856
4496d0d42a729a789643e669e0f73b068777f1d7,440.9727858645991
0e62088a0bd61cefe0756a63c5af7132651e9eea,431.5424389828565
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,451.1427813901754
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,434.0057661352699
c16dc22c158d28ef77c69463309bd08d7c5b6736,417.8853282756739
62f07fb05c1335d56823a296968f0052ef393852,546.5106918430516
c921879f4f48c0cc5ba092b03e62973976c85a17,449.3271947535335
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,553.0046416530772
fee103a972b59d0ccba0feb8675a40a245112360,418.00399829071426
49aafbfd3dc45435f5e1755a2e0723967d683a6c,597.0827150285077
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,572.363891287021
65b711ff6055c05fb83d01e46da49803d9dab58f,476.7904245595166
a6edeceb9d45fdd9f131984206250b116b0b94db,600.4305430845247
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,489.6688753231351
0f73a216f0e2a2af8814d6faa530648df17cfe37,493.4002328773495
eca7b9fb647b11d556338ead147b829adeaee4b5,392.7867989115786
9d86872c99e4afc37f1c6b01357a3128f947cd87,522.3408975492084
34e428fff9d5931c622b15ee18951f781dbc571b,432.25173393051824
6b10ac235069fa3fa257149b095e113710721781,436.0133275034453
6dd3df00297de5fc127deb03d1cb76ab9385d496,438.2979517034185
f578deabf3afe98992b136729474b1ed461bd6a3,564.9436142513839
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,649.3550597979386
e1526ef25f838eeb588fa4f3df0cc514376901e0,494.0792143308429
f2b7d6d8635b65fb4730a3860998148f83cbf92a,441.3434004000286
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,518.1766527526736
9943ea95b914e7b37549437fb292ce9608f10d41,517.750552584493
7d93473c5e877b59586deaaf559da053dbc9a7bc,495.71467864357373
e65ba317385a51e76379f53a718b43678d468a17,478.5198244128358
cb8a7c0c876d287354b99b4480e0c5fe360583b7,450.14998011769393
259303751b8f314105e5889e30e02c3c1a887c5a,544.486581508785
62121076b2a2fc75f121ebb3d01af8a0f7b791be,443.8290798553661
c80f7b579f91b8d02382fe242062f2d75f271bb0,440.7061453570863
901027c8d499d895e0022de833e1a05800e0dff9,471.69902382665634
e63c018e3539baa1a5480a84bc7d83d5dd428c18,387.2793227785985
07c8954960c4774f911f34fc6ed6ecc80c418b3a,600.0852322629938
addaffc4a499dbafbd55194706f75a50c1359f20,463.2363461106636
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,451.309304266078
6aba74ebcbbdb7b9f2a4483adeb769de06403004,468.68215399855467
d3380c010e39f08a398b07639fe9f091f9d6ebad,465.19118552544097
3245e67245c8ca0c162e45db30153c4a3870b113,492.99361453341476
37b44770511dcfd53cb5b84729e675c0052bec0e,509.0263653209561
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,444.28045644412765
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,395.58995301074526
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,489.58560998619555
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,388.2312816110119
27efa149460fd0952df3acd2b9b552baf5fc5dda,481.4072359482269
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,575.4981363838691
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,456.7692387744704
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,464.42518527376603
0654c8263516d72be6891a0ecca904f41c4d10b1,524.2324637846821
69a4a6042373b49e3abeb16903d90be32f41ed26,431.14988948291204
35e66128c079d902484cba327f1d99d9a50f8e70,391.83902130655287
24507171dec4cee2f64c8819f2f0c33882138078,563.9691036852242
425b9425691ab3a12a19eb8553e6a66340827e6f,639.331289475129
331cfb9e53861cd1304a66385b1f91bd844f9ae7,463.88276278230757
7d20da9fad6951e92128cb96ed65c0274725564c,418.9454357163027
35736d0db390f11f2655ecbdf2f4e0f95913c013,484.3758292375689
b4e3a0b877e12f70ec2fd814a664e3830107615c,463.9523012626479
cf61d7396561b36044ea119b74c7ea1cc1083895,395.4581813373483
5a8c458e9e19e15a59f06d7a86abae6207652e1b,460.67476990874627
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,506.2437002057999
ab91fb38c1472e50f726f6564b128125105c423c,434.8104720926984
fe6f686f595cce82b0e423d735d93376e1078970,489.44512844513713
ca929d2fce6afa19a2a44d7324f59b5571504a56,382.9120761827356
355146e8b44a5170d6be887d4a885381389a88c2,497.18141091555833
b307abb62bc1660ab857080595abca38e67569a5,465.1038101259006
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,423.4985141899398
daca5f01d4227d57dc02b533dac9aadee17d874a,420.0410081060645
418d7059d5266d440e6e6d952d1091955e8e096a,668.1914682437721
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,583.3597004738797
7cfc0106adedbc2997d97ba062c2d73a315735e9,605.474620706777
0968f25447365f5338e2183ff45e60ac1cbc662b,476.665907972345
40a8e7f491eef8f056f80ff22b4ec822ab44b257,483.10740012865585
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,440.5180460472973
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,445.4641582812948
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,432.81625836275174
3f7db50e487aac041dc7a93dadc63c2b64f35f35,421.2261342570953
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,432.5567948382735
564ef83dedb5fc55f4d18dadc833a59be5b66b93,428.29510028702975
6eb99d9fcf3725c82dd85000687fea5c87ba5603,533.4986144310578
40b19d0d687b11c151e2e52a1c45cdc228367248,433.372198328168
306994c5a4709fc9524805e27a94b0af37b710d6,458.35485892368354
05f29cbe52e4638f8522b4cf7156451be52f820f,526.0178455063548
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,516.3500497634028
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,514.3135698826171
8a2887db89c942c5db855014d17f83d72a42d1da,428.5968491546376
50fefecf2b22217f20e38de53a9d373f2e6fb479,483.80118055487276
806c930bc010bd0594fb1988bad5371989cbf48c,406.75614505566557
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,474.8232344450693
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,484.84679885293554
68714d974b0744f451c5ebc8fd4d8098f6eec52f,441.17627191532176
014ea6d95ae315c024af366feda8ad406bf24711,523.3905320820886
2ace1dee1b009246306a32a49ef67dc885559d05,537.6813076886237
47e8256128b8451f996f90e19fef736fc88f674d,597.1424156817061
5bd64029979188029b354f74a3615c3e3ae51773,525.9142215436772
614a6af307a7a6f7c34e7f84970a86b22158c831,447.6903832824727
52e63792b8830a6145aa22af560859087b89ec3b,431.04238946561907
89a327243b1ccbf4bd9c83966951c9c3b334539a,486.22418370251324
b75727e7f8339da2534837df6a3b87cd893a3d64,423.43349910685214
6c998fe9d20676974cfbba5238729817364b81ff,445.29812082329516
3f3b28575c4adf02995f473f9fc96af185ea0ba3,383.6096460619102
5a9807c656339abe3e250fa7a6da78a597db03c2,497.04418668521566
fbfbea6fd499c91e414273325f39473a8660d3cb,485.8544798187702
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,416.914459898941
e39ee7214eb0de339889086bbcc3fb9c27635e88,393.8163062191665
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,490.5369090314673
6a48260a4426d3440055e722abdf3904f72dbe71,445.03120107648795
6d4020e289006dd2b3882a9535f648cc7733654b,606.1961690165281
6959680884f838fa666cef4dcaf6f38c68015a75,455.60349401102695
f10048cb12482c95e2bff728bb8b092c6de58185,486.3084175097495
c38df26822878ec8aec4e990a7dce9fbe3b31c15,481.9260005123333
82918decf898ff34c3fb8f74dcc741d89f2e887a,439.81874424080013
0950ced524718e7354726002cce923bfd5768972,463.67466632951255
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,499.1591751098174
915381e62e7a246910a872eb342807407e71317a,550.3861522608347
774ac976cedb112ac8fb15af96fda500a5f027c1,453.62657106938354
339c2ad1c2f8bb87c25560267bcdbd010cff4960,406.5949371309685
7aaf4058b49b53fab1e8d023936c86a532346dd5,467.2894330973402
a181c0c7546bc7c4907131706417c491da1a52cd,571.2987401516089
a3686e592fcfaebf248e5ca8da561a4d782628a4,587.6563022770565
b0f54de8605b95594f5079f8e93b398af2f52672,566.2452314436123
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,424.3412670623359
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,431.3327831121637
5a74fe1978357687517961c52b82afca941dce50,605.8173379630921
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,482.9195992684947
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,454.9624306989342
03d53fc3a9770da7b0844e78e47a52e798c04ce8,502.41896905156307
f41128cb1056d63399675c16c8286d7210150017,448.01867303369346
d2f05e8ae57d1364d32809b7d713e04fa63de853,429.61183115595435
b96efbc24ac4066ae3936c2ddafe78ed418871e9,408.29899614010645
abae954c927448239a5e6436078f418a979b0aad,512.6281120740714
5b4829988c8d90c7c5245a0137eef128c18d8102,498.7148002954501
756688c3fedf01c54dea31e8409a94b7a3c04694,517.8868157796169
ace6be51908a3fe879847f98f5174cea72a01cdf,398.7373380925188
e88db80e80a0b432135c243486ae3edf9d8b16db,480.7698792756395
082c3d2ba280f6190e82793d850c788800c0e9ae,583.4750251075736
8524fd62bdb022c65d047b3ac586b5c17e34953f,549.3383162748189
3fe9446652f81c99b93ef1bf102f1022e5439fc8,469.21978890221027
14ce0c624edc795fae639018735ade1be0211e59,457.58067976262373
549788486cf78528c47ede31d8526421baf3295a,419.4225467164554
9bed94403b260ef0410b3f7f5732d16d7e6d215f,570.6646585467183
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,460.4658056643432
6c517b7d64cde5d41ae87592cb14dd2fe3168465,473.45705063266286
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,538.3238236406311
a9249aa7951ddea050cc01b89a12ee5db95f38f1,485.73089390507823
d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,411.6374431271274
000d12a79ec47849650d1b3253771ceac2386a24,484.6386320955121
50af85c0e1364b91cdcb1651a01a022ac37142e9,404.7400533379907
c6725f9c8ca6ff205288b39bd9980c9116607361,386.1268440701737
d42bc2942d9fa885151569ba45e2baf7ab81943c,435.5518171726981
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,441.72471196552834
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,501.71998199957363
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,441.3676687396665
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,487.3641619758088
22b66aad9fce2e642b0daf373bab9329d8433e00,501.8129873813989
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,472.6993445479027
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,497.069568223897
03e6acb3a98cc51d6e56058043e291621582d9ab,441.95811536031175
b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,493.3897013551516
015967617bb96a4bc84e4260886c823440005e70,493.2228146797065
647ebe14005592face7077d248e95dc47d912b2a,423.36068149462346
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,602.7980933167635
ebcbc09552a7ba9a6e016861a635873387062ee9,490.98172038555595
27e16393da6359424708a050f66c875419a1fb31,416.0437810825372
ee802970bc71823875a11b790d98a34c6601e35f,466.26653985390817
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,444.5722604943584
e5a719da84b172bade27c1f61389cc74460cc4da,508.01749045436907
10208b09bb9aac5776f0092d08807b4a93150d0d,428.14809052342656
4fe9b8abaf99cc5485fd9a196235166fbac553b6,439.53527673592384
7d12a3dcba309255f5e841bd9ed885f2195466bb,469.005225322269
1d99cb01ecdaad2f21bb9538a57ac91823744125,541.9551773830335
dfc8df62be48b4b815e6fd18a3d9823259c35858,433.7322149133529
9f9a7c80e345d490250c4849330b45383a86f144,568.0486145836809
830a84bcfe5c2926f032e0cf1fe35e5578136c12,476.4893765066714
01a08f233725c5ded68d4802becc4d774d532994,596.9537165169655
62c9f4cb338279f3e3dc6ac37bdee82ce0505750,441.34889178263944
